,Src Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,Bwd Pkt Len Max,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Fwd PSH Flags,Bwd PSH Flags,Bwd Pkts/s,FIN Flag Cnt,SYN Flag Cnt,URG Flag Cnt,Down/Up Ratio,Active Mean,Idle Std
55,53236,6,15526503,10,13,1460.0,562.7796548907373,1.4813380707812958,705750.1363636364,0,0,0.8372780400068193,0,0,0,1.0,138625.0,3369012.3802836486
56,63912,17,18818,1,1,73.0,6058.029546179189,106.28122010840684,18818.0,0,0,53.14061005420342,0,0,0,1.0,0.0,0.0
57,46318,6,2,0,2,0.0,0.0,1000000.0,2.0,0,0,1000000.0,0,1,0,0.0,0.0,0.0
58,64965,17,955,1,1,112.0,171727.74869109946,2094.2408376963353,955.0,0,0,1047.1204188481674,0,0,0,1.0,0.0,0.0
59,8974,6,81001,3,1,0.0,0.0,49.38210639374822,27000.333333333336,0,0,12.345526598437054,0,0,0,0.0,0.0,0.0
60,80,6,131624,4,3,336.0,9656.293685042243,53.181790554913995,21937.33333333333,0,0,22.792195952106,0,1,0,0.0,0.0,0.0
61,50042,6,71330,2,5,935.0,17482.125332959484,98.13542688910697,11888.333333333332,0,0,70.09673349221926,0,1,0,2.0,0.0,0.0
62,54914,6,57776,2,1,0.0,0.0,51.924674605372466,28888.0,0,0,17.30822486845749,0,0,0,0.0,0.0,0.0
63,443,6,4,1,1,37.0,9250000.0,500000.0,4.0,0,1,250000.0,0,0,0,1.0,0.0,0.0
64,36006,6,65695,2,1,0.0,0.0,45.665575766801126,32847.5,0,0,15.221858588933705,0,0,0,0.0,0.0,0.0
65,37982,6,1172,1,1,0.0,0.0,1706.4846416382252,1172.0,0,0,853.2423208191126,0,0,0,1.0,0.0,0.0
66,51415,17,1045,1,1,71.0,109090.9090909091,1913.8755980861247,1045.0,0,0,956.9377990430625,0,0,0,1.0,0.0,0.0
67,62542,6,3892432,10,7,1173.0,701.1040912211183,4.367449450626241,243277.0,0,0,1.7983615384931582,0,0,0,0.0,0.0,0.0
68,57680,6,2396872,10,7,1173.0,1131.8918991085047,7.092577325781268,149804.5,0,0,2.920473016498169,0,0,0,0.0,0.0,0.0
69,43710,6,4404,1,1,0.0,0.0,454.13260672116263,4404.0,0,0,227.0663033605813,0,0,0,1.0,0.0,0.0
70,443,6,28,1,1,0.0,0.0,71428.57142857142,28.0,0,0,35714.28571428572,0,0,1,1.0,0.0,0.0
71,53093,6,344331,7,6,2920.0,17831.67940150611,37.754370068335405,28694.250000000004,0,0,17.425093877693268,0,1,0,0.0,0.0,0.0
72,61288,6,2853363,9,10,1173.0,1206.996796411813,6.65880927172603,158520.1666666667,0,0,3.5046364588031738,0,0,0,1.0,0.0,0.0
73,50452,6,96,2,0,0.0,0.0,20833.33333333333,96.0,0,0,0.0,0,0,0,0.0,0.0,0.0
74,443,6,580,2,1,0.0,65517.241379310355,5172.4137931034475,290.0,1,0,1724.1379310344828,0,1,0,0.0,0.0,0.0
75,60408,17,13178,1,1,65.0,7588.404917286385,151.76809834572774,13178.0,0,0,75.88404917286387,0,0,0,1.0,0.0,0.0
76,52842,6,52395,1,1,0.0,0.0,38.1715812577536,52395.0,0,0,19.0857906288768,0,0,0,1.0,0.0,0.0
77,63304,6,2205361,8,8,1173.0,1237.4391312805478,7.255048039754037,147024.06666666668,0,0,3.6275240198770176,0,0,0,1.0,0.0,0.0
78,445,6,16,2,0,0.0,0.0,125000.0,16.0,0,0,0.0,0,0,0,0.0,0.0,0.0
79,48382,6,69187,2,1,0.0,0.0,43.36074696113432,34593.5,0,0,14.453582320378105,0,0,0,0.0,0.0,0.0
80,443,6,275,2,1,0.0,112727.27272727274,10909.090909090908,137.5,0,0,3636.363636363636,0,0,0,0.0,0.0,0.0
81,50134,17,884,1,1,108.0,151583.71040723982,2262.443438914027,884.0,0,0,1131.2217194570135,0,0,0,1.0,0.0,0.0
82,80,6,4552798,4,4,350.0,282.24401785451494,1.7571612006506767,650399.7142857143,0,0,0.8785806003253384,0,0,0,1.0,0.0,0.0
83,3389,6,85978581,2,0,0.0,0.0,0.023261607446161504,85978581.0,0,0,0.0,0,0,0,0.0,0.0,0.0
84,80,6,4169675,4,4,347.0,307.45801531294404,1.918614760143177,595667.8571428572,0,0,0.9593073800715884,0,0,0,1.0,0.0,0.0
85,59672,17,32882,2,2,63.0,5960.70798613223,121.6471017578006,10960.666666666668,0,0,60.823550878900306,0,0,0,1.0,0.0,0.0
86,50910,6,88,2,0,0.0,0.0,22727.272727272728,88.0,0,0,0.0,0,0,0,0.0,0.0,0.0
87,42906,6,9817,1,1,0.0,0.0,203.7282265457879,9817.0,0,0,101.86411327289395,0,0,0,1.0,0.0,0.0
88,51592,6,9537605,2,0,0.0,0.0,0.20969625,9537605.0,0,0,0.0,0,0,0,0.0,0.0,0.0
89,50271,6,28554210,12,15,1460.0,165.47472334202206,0.9455698476686974,1098238.8461538458,0,0,0.5253165820381652,0,0,0,1.0,246692.0,1087039.7599910195
90,61819,17,149365,1,1,75.0,729.7559669266562,13.390017741773507,149365.0,0,0,6.6950088708867534,0,0,0,1.0,0.0,0.0
91,51781,6,827999,9,7,1430.0,4966.1895726927205,19.323694835380234,55199.93333333334,0,0,8.454116490478853,0,0,0,0.0,0.0,0.0
92,0,0,112639594,3,0,0.0,0.0,0.02663361872557886,56319797.0,0,0,0.0,0,0,0,0.0,0.0,32.526911934581186
93,61705,6,343672,14,12,1581.0,24328.42943271492,75.653530110105,13746.88,0,0,34.91701389697153,0,1,0,0.0,0.0,0.0
94,59736,6,22720,1,1,0.0,0.0,88.02816901408451,22720.0,0,0,44.014084507042256,0,0,0,1.0,0.0,0.0
95,39312,6,615,1,1,0.0,0.0,3252.032520325203,615.0,0,0,1626.0162601626016,0,0,0,1.0,0.0,0.0
96,53562,6,30232735,2,0,0.0,0.0,0.066153459,30200000.0,0,0,0.0,0,0,0,0.0,0.0,0.0
97,53002,6,51,2,0,0.0,0.0,39215.68627450981,51.0,0,0,0.0,0,0,0,0.0,0.0,0.0
98,49714,6,937,4,3,488.0,692636.0725720384,7470.651013874066,156.16666666666666,0,0,3201.7075773746,0,0,0,0.0,0.0,0.0
99,54817,17,281,1,1,166.0,725978.6476868327,7117.437722419929,281.0,0,0,3558.7188612099644,0,0,0,1.0,0.0,0.0
100,80,6,4479419,4,4,372.0,291.7789115061574,1.7859459005732663,639917.0,0,0,0.8929729502866331,0,0,0,1.0,0.0,0.0
101,445,6,52,2,0,0.0,0.0,38461.53846153846,52.0,0,0,0.0,0,0,0,0.0,0.0,0.0
102,51584,6,5331794,9,7,1173.0,511.8352284428093,3.000866124985324,355452.9333333333,0,0,1.3128789296810792,0,0,0,0.0,0.0,0.0
103,80,6,163668,4,3,289.0,7478.554146198401,42.769509006036614,27278.0,0,0,18.329789574015688,0,1,0,0.0,0.0,0.0
104,49710,17,13110,1,1,164.0,15255.530129672006,152.55530129672002,13110.0,0,0,76.27765064836001,0,0,0,1.0,0.0,0.0
105,0,0,100935307,3,3,0.0,0.0,0.059444015957666824,20187061.4,0,0,0.029722007978833405,0,0,0,1.0,68.5,240657.42901581078
106,80,6,9,1,1,0.0,0.0,222222.22222222228,9.0,0,0,111111.11111111114,0,0,1,1.0,0.0,0.0
107,51026,17,35220,2,2,164.0,11527.54116978989,113.57183418512207,11740.0,0,0,56.785917092561036,0,0,0,1.0,0.0,0.0
108,80,6,4046923,4,4,327.0,311.84186108804147,1.9768105298766496,578131.857142857,0,0,0.9884052649383248,0,0,0,1.0,0.0,0.0
109,54019,6,690086,15,16,1430.0,14128.67381746623,44.92193726579006,23002.866666666665,0,0,23.18551600814971,0,1,0,1.0,0.0,0.0
110,55768,6,4,1,1,0.0,0.0,500000.0,4.0,0,0,250000.0,0,0,0,1.0,0.0,0.0
111,0,0,112639080,60,0,0.0,0.0,0.5326748052274575,1909136.9491525416,0,0,0.0,0,0,0,0.0,36839406.5,4135823.0043609617
112,52562,6,6158116,3,1,0.0,0.0,0.6495493102111101,2052705.333333333,0,0,0.16238732755277752,0,0,0,0.0,0.0,0.0
113,50807,6,90505680,6,4,0.0,4.275974723354381,0.11049030292905374,10056186.666666666,1,0,0.044196121171621486,0,1,0,0.0,190428.0,9928.904320215799
114,51129,6,176,3,0,0.0,437500.0,17045.454545454544,88.0,1,0,0.0,0,1,0,0.0,0.0,0.0
115,0,0,114335910,63,0,0.0,0.0,0.5510079904030151,1844127.580645161,0,0,0.0,0,0,0,0.0,79550658.0,13630363.555313282
116,80,6,4686525,4,5,364.0,277.177652951814,1.9203994430841616,585815.625,0,0,1.0668885794912009,0,0,0,1.0,0.0,0.0
117,65241,6,6328046,2,0,0.0,0.0,0.316053328,6328046.0,0,0,0.0,0,0,0,0.0,0.0,0.0
118,53467,17,295,1,1,51.0,291525.42372881353,6779.661016949151,295.0,0,0,3389.8305084745757,0,0,0,1.0,0.0,0.0
119,49983,6,824,3,4,488.0,787621.3592233009,8495.145631067962,137.33333333333334,0,0,4854.368932038835,0,0,0,1.0,0.0,0.0
120,49961,6,174732,3,1,0.0,0.0,22.8922006272463,58244.0,0,0,5.723050156811575,0,0,0,0.0,0.0,0.0
121,61418,17,399,1,1,63.0,275689.2230576441,5012.531328320802,399.0,0,0,2506.265664160401,0,0,0,1.0,0.0,0.0
122,80,6,22390,4,3,325.0,56275.1228226887,312.63957123715943,3731.666666666667,0,0,133.9883876730683,0,1,0,0.0,0.0,0.0
123,54264,17,88526,2,2,121.0,3727.7184104105013,45.184465580733345,29508.666666666664,0,0,22.592232790366673,0,0,0,1.0,0.0,0.0
124,49886,6,1544799,2,0,0.0,0.0,1.2946668142586837,1544799.0,0,0,0.0,0,0,0,0.0,0.0,0.0
125,62266,6,3848330,11,7,1173.0,709.138769284339,4.6773535533595085,226372.35294117648,0,0,1.818970826306476,0,0,0,0.0,0.0,0.0
126,61577,17,292,1,1,58.0,342465.7534246576,6849.315068493151,292.0,0,0,3424.6575342465753,0,0,0,1.0,0.0,0.0
127,50032,6,116671497,16,13,1430.0,42.452528058331154,0.2485611374301643,4166839.178571428,0,0,0.1114239581583495,0,0,0,0.0,280353.5,8485.988481019756
128,50504,6,116309819,21,19,1460.0,69.03974289565355,0.34390905552006745,2982303.051282052,0,0,0.16335680137203204,0,0,0,0.0,74291.33333333331,1344719.0338474195
129,51564,6,1345094,8,7,1173.0,2028.8544889799523,11.151636985965293,96078.14285714287,0,0,5.204097260117137,0,0,0,0.0,0.0,0.0
130,42348,6,24806,1,1,0.0,0.0,80.62565508344754,24806.0,0,0,40.31282754172378,0,0,0,1.0,0.0,0.0
131,51010,6,179222,9,8,1460.0,34426.577094329936,94.85442635390743,11201.375,0,0,44.63737710772115,0,0,0,0.0,0.0,0.0
132,51865,6,111478053,18,18,470.0,17.572965685003485,0.32293351947939025,3185087.228571428,0,0,0.16146675973969513,0,0,0,1.0,138655.54545454544,20642.23023451088
133,80,6,22478,4,3,310.0,55387.48999021265,311.41560637067346,3746.333333333333,0,0,133.46383130171722,0,1,0,0.0,0.0,0.0
134,54437,6,1984,3,0,0.0,38810.48387096774,1512.0967741935485,992.0,1,0,0.0,0,1,0,0.0,0.0,0.0
135,59242,6,996,1,1,0.0,0.0,2008.0321285140565,996.0,0,0,1004.0160642570282,0,0,0,1.0,0.0,0.0
136,51804,6,3010356,10,7,1173.0,905.2085534069728,5.647172626759096,188147.25,0,0,2.3253063757243333,0,0,0,0.0,0.0,0.0
137,47000,6,58866,2,1,0.0,0.0,50.963204566303126,29433.0,0,0,16.987734855434375,0,0,0,0.0,0.0,0.0
138,51416,6,53229731,2,0,0.0,0.0,0.037572987171398634,53229731.0,0,0,0.0,0,0,0,0.0,0.0,0.0
139,62275,6,12046,1,1,0.0,0.0,166.0302174995849,12046.0,0,0,83.01510874979245,0,0,0,1.0,0.0,0.0
140,51879,6,60086011,11,11,444.0,15.045099266117035,0.3661417962993083,2861238.619047619,0,0,0.18307089814965416,0,0,0,1.0,28124.5,34092.9408103788
141,80,6,4479049,4,4,367.0,290.686706039608,1.7860934318869919,639864.1428571428,0,0,0.8930467159434959,0,0,0,1.0,0.0,0.0
142,63597,17,884,1,1,94.0,141402.7149321267,2262.443438914027,884.0,0,0,1131.2217194570135,0,0,0,1.0,0.0,0.0
143,52025,17,20008,1,1,79.0,6497.401039584166,99.96001599360257,20008.0,0,0,49.980007996801284,0,0,0,1.0,0.0,0.0
144,53923,17,1035,1,1,127.0,167149.7584541063,1932.3671497584546,1035.0,0,0,966.1835748792273,0,0,0,1.0,0.0,0.0
145,49672,6,280396,2,1,126.0,713.2769369035221,10.699154053552833,140198.0,1,0,3.5663846845176117,0,1,0,0.0,0.0,0.0
146,80,6,1369,4,3,349.0,937910.8838568298,5113.221329437546,228.16666666666663,0,0,2191.3805697589482,0,1,0,0.0,0.0,0.0
147,47968,6,19281,1,1,0.0,0.0,103.72905969607386,19281.0,0,0,51.86452984803693,0,0,0,1.0,0.0,0.0
148,57532,17,294,1,1,74.0,394557.8231292517,6802.7210884353735,294.0,0,0,3401.3605442176868,0,0,0,1.0,0.0,0.0
149,50243,6,1346,2,5,935.0,942793.4621099556,5200.594353640417,224.33333333333331,0,0,3714.7102526002973,0,1,0,2.0,0.0,0.0
150,63921,17,12796,1,1,70.0,9690.528290090651,156.29884338855894,12796.0,0,0,78.14942169427947,0,0,0,1.0,0.0,0.0
151,80,6,3199843,4,4,350.0,401.5822026268164,2.5001226622681174,457120.4285714286,0,0,1.2500613311340587,0,0,0,1.0,0.0,0.0
152,64801,17,285,1,1,57.0,343859.64912280696,7017.543859649124,285.0,0,0,3508.771929824561,0,0,0,1.0,0.0,0.0
153,52621,6,112756485,7,3,46.0,2.3147227407807187,0.08868669504906969,12528498.333333336,1,0,0.026606008514720902,0,1,0,0.0,198167.0,3368228.905970095
154,62445,17,368,1,1,62.0,293478.26086956525,5434.782608695652,368.0,0,0,2717.391304347826,0,0,0,1.0,0.0,0.0
155,51839,6,117247391,15,17,1460.0,58.15907664845182,0.2729271818082502,3782173.903225806,0,0,0.14499256533563293,0,0,0,1.0,243167.0,331600.55346455623
156,56029,17,277,1,1,58.0,361010.8303249097,7220.216606498195,277.0,0,0,3610.1083032490974,0,0,0,1.0,0.0,0.0
157,62117,6,1483461,3,4,964.0,663.3136967999999,4.718694998,247243.5,0,0,2.696397142,0,0,0,1.0,0.0,0.0
158,55243,6,117821847,17,21,1430.0,69.81727251313586,0.3225208309626991,3184374.2432432435,0,0,0.1782351960583337,0,0,0,1.0,457536.5,210367.80293690367
159,33985,6,2778227,8,10,1173.0,975.0823096888772,6.478952223846361,163425.11764705885,0,0,3.5994179021368664,0,0,0,1.0,0.0,0.0
160,54796,6,2044930,8,7,1173.0,1324.7397221420786,7.335214408317156,146066.42857142858,0,0,3.4231000572146724,0,0,0,0.0,0.0,0.0
161,52479,6,218722,9,7,1430.0,22791.48873913004,73.1522206270974,14581.466666666665,0,0,32.00409652435512,0,0,0,0.0,0.0,0.0
162,55112,6,5490,1,1,0.0,0.0,364.29872495446267,5490.0,0,0,182.14936247723134,0,0,0,1.0,0.0,0.0
163,53994,17,188,1,3,139.0,1840425.5319148938,21276.595744680853,62.66666666666667,0,0,15957.44680851064,0,0,0,3.0,0.0,0.0
164,52918,17,39652,1,1,117.0,3782.911328558458,50.43881771411278,39652.0,0,0,25.21940885705639,0,0,0,1.0,0.0,0.0
165,80,6,4805561,4,4,361.0,269.6875557297056,1.6647379983315165,686508.7142857143,0,0,0.8323689991657581,0,0,0,1.0,0.0,0.0
166,64325,17,11537,1,1,109.0,12308.225708589756,173.35529167027823,11537.0,0,0,86.67764583513912,0,0,0,1.0,0.0,0.0
167,43660,6,7647,1,1,0.0,0.0,261.54047338825677,7647.0,0,0,130.77023669412839,0,0,0,1.0,0.0,0.0
168,53027,6,59381493,13,15,1460.0,99.55963889287862,0.4715273831191816,2199314.555555556,0,0,0.25260395524241874,0,0,0,1.0,131413.8,18421.734424315295
169,52872,6,209,2,0,0.0,0.0,9569.37799043062,209.0,0,0,0.0,0,0,0,0.0,0.0,0.0
170,60006,6,22091,1,1,0.0,0.0,90.53460685346974,22091.0,0,0,45.26730342673487,0,0,0,1.0,0.0,0.0
171,34586,6,4173,1,1,0.0,0.0,479.27150730889053,4173.0,0,0,239.63575365444527,0,0,0,1.0,0.0,0.0
172,50957,17,631,1,1,69.0,174326.46592709984,3169.572107765452,631.0,0,0,1584.7860538827258,0,0,0,1.0,0.0,0.0
173,57007,17,855,1,1,110.0,167251.4619883041,2339.181286549708,855.0,0,0,1169.5906432748538,0,0,0,1.0,0.0,0.0
174,53330,6,4701,1,1,0.0,0.0,425.44139544777687,4701.0,0,0,212.72069772388846,0,0,0,1.0,0.0,0.0
175,61483,17,315,1,1,98.0,419047.61904761905,6349.206349206349,315.0,0,0,3174.6031746031745,0,0,0,1.0,0.0,0.0
176,49910,6,6301591,4,4,231.0,52.05034728531255,1.269520665495428,900227.2857142858,0,0,0.634760332747714,0,0,0,1.0,0.0,0.0
177,0,0,112638748,3,0,0.0,0.0,0.02663381876368157,56319374.0,0,0,0.0,0,0,0,0.0,0.0,67.88225099390856
178,59072,17,28181,1,1,94.0,4684.00695504063,70.96980234910046,28181.0,0,0,35.48490117455023,0,0,0,1.0,0.0,0.0
179,51865,6,68,2,0,0.0,0.0,29411.764705882357,68.0,0,0,0.0,0,0,0,0.0,0.0,0.0
180,26230,6,773380,5,4,131.0,589.6195919211772,11.637228787917971,96672.5,0,0,5.172101683519099,0,0,0,0.0,0.0,0.0
181,80,6,4305499,4,4,287.0,283.8230829922385,1.8580889230261115,615071.2857142857,0,0,0.9290444615130558,0,0,0,1.0,0.0,0.0
182,53450,6,5211027,3,1,0.0,0.0,0.7676030080059075,1737009.0,0,0,0.19190075200147688,0,0,0,0.0,0.0,0.0
183,50679,6,27176679,5,7,1811.0,82.5339990953273,0.4415550553472704,2470607.1818181816,0,0,0.2575737822859077,0,1,0,1.0,44179.5,5171.071890817222
184,80,6,1146,4,3,284.0,1063699.82547993,6108.202443280977,191.0,0,0,2617.801047120419,0,1,0,0.0,0.0,0.0
185,138,17,118106577,2,0,0.0,3.4037054515600764,0.016933857967960583,118106577.0,0,0,0.0,0,0,0,0.0,0.0,0.0
186,51529,6,589,3,0,0.0,130730.05093378607,5093.3786078098465,294.5,1,0,0.0,0,1,0,0.0,0.0,0.0
187,80,6,4186854,4,4,325.0,300.94194829817326,1.9107425288772903,598122.0,0,0,0.9553712644386452,0,0,0,1.0,0.0,0.0
188,63787,17,273,1,1,95.0,461538.4615384615,7326.007326007325,273.0,0,0,3663.0036630036625,0,0,0,1.0,0.0,0.0
189,80,6,4422942,4,4,351.0,290.7566954303267,1.8087508269382688,631848.8571428572,0,0,0.9043754134691344,0,0,0,1.0,0.0,0.0
190,61004,6,9636,1,1,0.0,0.0,207.55500207555,9636.0,0,0,103.777501037775,0,0,0,1.0,0.0,0.0
191,58178,6,572,1,1,0.0,0.0,3496.5034965034965,572.0,0,0,1748.2517482517483,0,0,0,1.0,0.0,0.0
192,63963,17,873,1,1,155.0,265750.28636884305,2290.950744558992,873.0,0,0,1145.475372279496,0,0,0,1.0,0.0,0.0
193,55170,17,20142,1,1,78.0,6354.880349518419,99.2950054612253,20142.0,0,0,49.64750273061265,0,0,0,1.0,0.0,0.0
194,445,6,28,2,0,0.0,0.0,71428.57142857142,28.0,0,0,0.0,0,0,0,0.0,0.0,0.0
195,53185,6,108184,6,6,1400.0,49646.897877689866,110.9221326628707,9834.90909090909,0,0,55.461066331435326,0,0,0,1.0,0.0,0.0
196,53611,17,855,1,1,62.0,126315.7894736842,2339.181286549708,855.0,0,0,1169.5906432748538,0,0,0,1.0,0.0,0.0
